entity_id,canonical_text,preferred_text,aliases,mention_count,entity_label,entity_class,page_context,url,source_page_title,page_id,span_examples
LOCATION:las_vegas-0e5aeb,Las Vegas,Las Vegas,Las Vegas,2,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"It was held at the Mariposa Hotel in Las Vegas, Nevada. || Harmon, E. vs. Unknown Harmon, E. vs. Unknown Harmon, E. vs. Unknown Harmon, E. vs. GM Watts, B. Results: Benny Watts ties Elizabeth Harmon for the 1966 Las Vegas U.S. Open Chess Championship. Played in 1966, sometime in June (based on when Harmon graduated two weeks prior)."
LOCATION:las_vegas-0e5aeb,Las Vegas,Las Vegas,Las Vegas,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,Beth sets her sights on the U.S. Open in Las Vegas.
LOCATION:lexington-442a81,Lexington,Lexington,Lexington,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,"She and her husband Allston reside at 4400 Reed Lane, Lexington, Kentucky."
LOCATION:lexington-442a81,Lexington,Lexington,Lexington,3,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"It was held at Henry Clay High School in Lexington, Kentucky, for state residents and bona-fide members of state clubs only. || After the tournament, Harmon loses her adoptive mother to unknown causes, and she returns home to Lexington, Kentucky, to grieve and to organize her finances. || It was held at Henry Clay High School in Lexington, Kentucky."
LOCATION:lucerne-a74033,Lucerne,Lucerne,Lucerne,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Lanni represented the United States at the 1982 Chess Olympiad in Lucerne, and similarly to Harmon struggled with addiction and mental health issues."
LOCATION:methuen-90a106,Methuen,Methuen,Methuen,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,"However, she shocked to see not Beltik, but Jolene from Methuen."
LOCATION:methuen-90a106,Methuen,Methuen,Methuen,3,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Jolene, on her ""radical"" friends disapproving of her dating a white person The next day they both drive back to Methuen Home in Jolene's Corvair coupe, a gift from a rich white partner at the firm she works for who wants to marry her. || En route to Methuen, they stop by Beth's old home, the trailer she lived in with Alice Harmon. || At this point Beth changes her mind and decides to visit Methuen, and after seeing Mrs. Deardorff with her cane, goes down to the basement where Mr. Shaibel played chess with her years ago."
LOCATION:methuen-90a106,Methuen,Methuen,Methuen,2,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,"Later, Beth fills Alma's prescription for her, and is stunned to discover that Alma is taking the exact same tranquilizer medicine that she herself took years ago at Methuen. || Beth wonders if she'll be sent back to Methuen, but Alma decides to lie because she wants to try to be a good mother for Beth."
LOCATION:mexico-508201,Mexico,Mexico,Mexico,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,"Beth then orders a large quantity of tranquilizers, which is over-the-counter in Mexico."
LOCATION:mexico_city-7afdf6,Mexico City,Mexico City,Mexico City,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,"At Beth's first major international tournament in Mexico City, she hooks up with an old pen-pal Manuel and begins an affair."
LOCATION:mexico_city-7afdf6,Mexico City,Mexico City,Mexico City,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon loses against Vasily Borgov in Mexico City, and her mother dies in bed from hepatitis due to her alcohol abuse."
LOCATION:mexico_city-7afdf6,Mexico City,Mexico City,Mexico City,3,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,"In Mexico City, Beth meets the intimidating Borgov, while her mother cozies up to a pen pal. || Beth then notes that she'll be going to Paris to play in another tournament, following a tournament held in Mexico City. || In 1966, Beth and Alma arrive in Mexico City, with Manuel meeting them at the airport and driving them around, thrilling Alma."
LOCATION:moscow-467d57,Moscow,Moscow,Moscow,4,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Jolene finances Harmon's trip to Moscow out of pocket. || Harmon wins against seven Russian Grandmasters in Moscow. || And as they met again as adults, she supports Beth from comforting her from losing Mr. Shaibel to financing Beth to send her to play Chess in Moscow."
LOCATION:moscow-467d57,Moscow,Moscow,Moscow,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Cleo,Cleo,,"…ve been employed by the Soviets to distract Beth before the vital game, also later on the soviets allow Townes to visit Moscow during the games to interfere with Beth's game - after Beth told Cleo (During her visit to Paris ) that she was in love…"
LOCATION:moscow-467d57,Moscow,Moscow,Moscow,2,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/D.L._Townes,D.L. Townes,,"He works for Chess Review as photojournalist and for the Lexington Herald-Leader as an associate editor; occupations which have allowed him to follow Harmon's journey across the United States and to Moscow, Russia. || Townes later reappears as one of the journalists covering Beth's appearance in Moscow."
LOCATION:moscow-467d57,Moscow,Moscow,Moscow,5,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Afterward, Beth meets with Christian Crusade regarding them sending her to Moscow: || The State Department also won't give her any money, although they will send an agent to keep her safe if she pays her own way to Moscow. || Jolene to Beth Jolene pulls Beth out of the fire by giving her a loan from her law school fund, expecting to receive it back when Beth wins in Moscow."
LOCATION:nevada-13929f,Nevada,Nevada,Nevada,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"It was held at the Mariposa Hotel in Las Vegas, Nevada."
LOCATION:new_york-fe8900,New York,New York,New York,3,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,"After training with Benny in New York, Beth heads to Paris for her rematch with Borgov. || After another memory of Alice Harmon giving Beth Harmon advice, Beth and Benny play chess in their heads and practice Russian together while driving to Benny's home in New York. || He says he misses her and wishes she would return to New York, but she wants to stay in Kentucky and isn't even certain she wants to go to the Moscow Invitational."
LOCATION:new_york-fe8900,New York,New York,New York,2,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"She wins against Benny, and they decide to prepare for her international career together in New York. || - Diana Lanni, an attractive and promising player from New York who was probably known to Tevis, has also been suggested as a possible inspiration for Harmon."
LOCATION:new_york-fe8900,New York,New York,New York,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Cleo,Cleo,,"Cleo is a French fashion model who meets Beth Harmon for the first time during a party at Benny Watts' apartment in New York, then at the Paris, during the Remi-Vallon tournament in 1967."
LOCATION:new_york-fe8900,New York,New York,New York,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"The next day, Townes gives Beth a coffee and then gets a call from New York, where Benny, Beltik, and other chess players Beth is acquainted with are standing ready to help her."
LOCATION:new_york-fe8900,New York,New York,New York,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Fork,Fork,,"Although it takes some coaxing, she agrees to stay at his home in New York while he trains her, before flying off to face Borgov in Paris."
LOCATION:norway-49e016,Norway,Norway,Norway,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Players included: IM Alec Bergland, of Norway; IM P. Darga, of France; IM S. Malovicz, of Yugoslavia; IM R. Uljanov, of USSR; US Champion Elizabeth Harmon; and GM Vasily Borgov, of USSR."
LOCATION:ohio-951f9a,Ohio,Ohio,Ohio,3,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"In 1967, Harmon identifies further weaknesses in her play during the US Championship in Ohio. || It was held at the then-Gibson Hotel in Cincinnati, Ohio. || It was held in an unnamed, ""second-rate"" university in Ohio."
LOCATION:paris-f747bd,Paris,Paris,Paris,3,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,"After training with Benny in New York, Beth heads to Paris for her rematch with Borgov. || Afterward, Beth flies to Paris for the next tournament with Borgov. || Although reluctant to spend time away from her practice, Beth eventually goes downstairs for a drink with her, and Beth talks about living a life of excess in Paris."
LOCATION:paris-f747bd,Paris,Paris,Paris,3,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Although, when she goes to Paris she meets up with Cloe and Cloe asks her if she liked having sex with Benny, and Beth responds with ""Sometimes."" || In Paris, Harmon is prepared to face off against Borgov once more, but she is held back by relapsing the night before. || It was held in Hotel de Ville in Paris, France."
LOCATION:paris-f747bd,Paris,Paris,Paris,2,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Cleo,Cleo,,"Cleo is a French fashion model who meets Beth Harmon for the first time during a party at Benny Watts' apartment in New York, then at the Paris, during the Remi-Vallon tournament in 1967. || …allow Townes to visit Moscow during the games to interfere with Beth's game - after Beth told Cleo (During her visit to Paris ) that she was in love with Townes, but this question is left unresolved."
LOCATION:paris-f747bd,Paris,Paris,Paris,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Fork,Fork,,"Although it takes some coaxing, she agrees to stay at his home in New York while he trains her, before flying off to face Borgov in Paris."
LOCATION:paris-f747bd,Paris,Paris,Paris,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,"Beth then notes that she'll be going to Paris to play in another tournament, following a tournament held in Mexico City."
LOCATION:paris-f747bd,Paris,Paris,Paris,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Openings,Openings,,"""Openings"" starts with a short cold opening from episode 6, Adjournment, of Elizabeth Harmon waking up wasted in a tub in Paris."
LOCATION:pittsburg-33a1cf,Pittsburg,Pittsburg,Pittsburg,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"From here, Alma flies Beth all over the country, dominating tournaments in Pittsburg and elsewhere, with Alma herself often lying about Beth being sick to cover her school absences."
LOCATION:pittsburgh-dc92c9,Pittsburgh,Pittsburgh,Pittsburgh,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,Schoolgirl beats Grandmaster in Pittsburgh.
LOCATION:reed_lane-8ef7e1,Reed Lane,Reed Lane,Reed Lane,1,FAC,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,"She and her husband Allston reside at 4400 Reed Lane, Lexington, Kentucky."
LOCATION:russia-b2a8ec,Russia,Russia,Russia,5,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon plays against at least two international Grandmasters; GM Octavio Marenco, of Italy, and GM Vasily Borgov, of Russia. || If Diedrich is also a Grandmaster from Austria, or if Georgi Girev is a Grandmaster of Russia, then this tournament may qualify as one of FIDE's International Master or Grandmaster norms. || It was held in Moscow, Russia."
LOCATION:russia-b2a8ec,Russia,Russia,Russia,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/D.L._Townes,D.L. Townes,,"He works for Chess Review as photojournalist and for the Lexington Herald-Leader as an associate editor; occupations which have allowed him to follow Harmon's journey across the United States and to Moscow, Russia."
LOCATION:san_francisco-6cf9a6,San Francisco,San Francisco,San Francisco,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon notes that she played ""the Marshall"" against an opponent from San Francisco, which included a queen sacrifice reflecting games from Paul Morphy."
LOCATION:san_francisco-6cf9a6,San Francisco,San Francisco,San Francisco,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Beth, meanwhile, is under pressure by the Chess Federation play in San Francisco and go on The Tonight Show, but she's in a bad place due to her addictions and recent losses."
LOCATION:southwest-ad0d71,Southwest,Southwest,Southwest,1,LOC,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,"At home, the house is in shambles, and Alma Wheatley is distraught because Allston Wheatley has been ""indefinitely detained in the Southwest."""
LOCATION:sweden-6c5481,Sweden,Sweden,Sweden,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Players include: US Champion Elizabeth Harmon; Laev, of USSR; Hellstrom, of Sweden; Duhamel, of France; Shapkin, of USSR; Luchenko, of USSR; Flento, of Italy; and GM Vasily Borgov, of USSR."
LOCATION:u_s-b20e8e,U.S,U.S.,U.S.,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Benny_Watts,Benny Watts,,At the time he was 23 and visiting the U.S. opening in Cincinnati where he met Beth.
LOCATION:u_s-b20e8e,U.S,U.S.,U.S.,3,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Benny and Harmon connected well after the tournament, notwithstanding the fact that Harmon bested Benny for the title of sole U.S. Champion. || Results: U.S. Champion Elizabeth Harmon wins the 1968 Moscow Invitational. || Harmon is never called any official titles besides Kentucky State Champion and U.S. Champion."
LOCATION:u_s-b20e8e,U.S,U.S.,U.S.,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"Downstairs, Beth meets the U.S. champion Benny Watts, although he isn't playing in the Cincinnati tournament."
LOCATION:u_s-b20e8e,U.S,U.S.,U.S.,2,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Fork,Fork,,"Beth moves on to another U.S. Open, hoping to take the title of U.S. Champion completely away from Benny. || His words prove true when, in the game itself, she finally defeats him and claims the title of U.S. Champion for herself."
LOCATION:ussr-085a37,USSR,USSR,USSR,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,"Crawford Walker of Christian Crusade gets in touch with Beth about supporting her transport to the Moscow Invitational, in the USSR, to play against Borgov once more."
LOCATION:ussr-085a37,USSR,USSR,USSR,7,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Players included: IM Alec Bergland, of Norway; IM P. Darga, of France; IM S. Malovicz, of Yugoslavia; IM R. Uljanov, of USSR; US Champion Elizabeth Harmon; and GM Vasily Borgov, of USSR. || Players included: IM Alec Bergland, of Norway; IM P. Darga, of France; IM S. Malovicz, of Yugoslavia; IM R. Uljanov, of USSR; US Champion Elizabeth Harmon; and GM Vasily Borgov, of USSR. || Players include: US Champion Elizabeth Harmon; Laev, of USSR; Hellstrom, of Sweden; Duhamel, of France; Shapkin, of USSR; Luchenko, of USSR; Flento, of Italy; and GM Vasily Borgov, of USSR."
LOCATION:ussr-085a37,USSR,USSR,USSR,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Look, I have no intention of saying anything like this.- Christian Crusade Why not?- Beth - — Christian Crusade angered that Beth won't make a statement against atheism in the USSR Because it's fucking nonsense?"
LOCATION:ussr-085a37,USSR,USSR,USSR,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Harmon_vs._Borgov_(1968),Harmon vs. Borgov (1968),,"For the final game of the tournament, US Champion Elizabeth Harmon plays against World Champion and USSR Grandmaster Vasily Borgov in the 1968 Moscow Invitational Chess Tournament."
LOCATION:united_states-96d841,United States,United States,United States,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Benny_Watts,Benny Watts,,"It is unknown for how long he had held the title of United States Champion before his loss in the Ohio United States Championship, but Benny has been regarded as the most talented American chess player since Paul Morphy, even publishing his own book on his various tactics."
LOCATION:united_states-96d841,United States,United States,United States,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Fork,Fork,,"She finds the United States Champion in a small cafeteria, and they play five rounds of speed chess together — Benny wins every single round, draining Beth's pockets and her confidence."
LOCATION:wakefield-85a97f,Wakefield,Wakefield,Wakefield,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alice_Harmon,Alice Harmon,,"She lived with her daughter in a trailer in Wakefield, Kentucky, until her vehicular suicide on July 24, 1957, leaving Beth orphaned."
LOCATION:yugoslavia-aaf583,Yugoslavia,Yugoslavia,Yugoslavia,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Players included: IM Alec Bergland, of Norway; IM P. Darga, of France; IM S. Malovicz, of Yugoslavia; IM R. Uljanov, of USSR; US Champion Elizabeth Harmon; and GM Vasily Borgov, of USSR."
LOCATION:a_chess_club-f61917,a Chess Club,a Chess Club,a Chess Club,1,FAC,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"However, the U.S. Government wants Beth to speak at a Chess Club in George Town, where there are ""dissidents"", using pre-screened talking points from the government."
LOCATION:the_aztec_palace-cb0e0d,the Aztec Palace,the Aztec Palace,the Aztec Palace,1,FAC,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,It was held at the Aztec Palace.
LOCATION:the_mariposa_hotel-ca2240,the Mariposa Hotel,the Mariposa Hotel,the Mariposa Hotel,1,FAC,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"It was held at the Mariposa Hotel in Las Vegas, Nevada."
LOCATION:the_united_states-0c38dc,the United States,the United States,the United States,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,"She accompanies Beth to tournaments all over the United States, organizes hotels and cheers her on."
LOCATION:the_united_states-0c38dc,the United States,the United States,the United States,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Lanni represented the United States at the 1982 Chess Olympiad in Lucerne, and similarly to Harmon struggled with addiction and mental health issues."
LOCATION:the_united_states-0c38dc,the United States,the United States,the United States,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/D.L._Townes,D.L. Townes,,"He works for Chess Review as photojournalist and for the Lexington Herald-Leader as an associate editor; occupations which have allowed him to follow Harmon's journey across the United States and to Moscow, Russia."
LOCATION:the_united_states-0c38dc,the United States,the United States,the United States,1,GPE,LOCATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,"However, her mother soon becomes despondent, with Manuel having left and unable to return again before they depart for the United States."
ORGANIZATION:apple_pi-3df3dd,Apple Pi,Apple Pi,Apple Pi,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"Back at school, Margaret Neil surprisngly invites Beth to join the Apple Pi social club, beginning with a party at her house that night."
ORGANIZATION:apple_pi-3df3dd,Apple Pi,Apple Pi,Apple Pi,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,"Lacking a chess club, the girl shares that there are invite-only ""social"" clubs, like Apple Pi."
ORGANIZATION:beautiful-2a7ca8,Beautiful,Beautiful,Beautiful,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"Beth Yes, but chess can also be...- Reporter What?- Beth - — Beth's interview with Life magazine Beautiful."
ORGANIZATION:chess_federation-c74aa5,Chess Federation,Chess Federation,Chess Federation,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Beth, meanwhile, is under pressure by the Chess Federation play in San Francisco and go on The Tonight Show, but she's in a bad place due to her addictions and recent losses."
ORGANIZATION:chess_life-07bb03,Chess Life,Chess Life,Chess Life,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"- In a 1983 interview with Chess Life, Tevis predicted the rise of woman players capable of taking on the best in the world, saying they were in no way inferior to men in intelligence, and that woman only tournaments should be abolished."
ORGANIZATION:chess_review-f901f0,Chess Review,Chess Review,Chess Review,6,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"A 1964 interview from Chess Review remarks her as, ""A young, unsmiling girl, with brown eyes, red hair, and a dark blue dress ... with bright, intense eyes ... || Harmon discovered this tournament through a Chess Review magazine that she stole from a local corner-store. || According to a Chess Review magazine that Mrs. Wheatley reads on a plane, Harmon wins against an unnamed Grandmaster in this tournament:"
ORGANIZATION:chess_review-f901f0,Chess Review,Chess Review,Chess Review,2,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/D.L._Townes,D.L. Townes,,"He works for Chess Review as photojournalist and for the Lexington Herald-Leader as an associate editor; occupations which have allowed him to follow Harmon's journey across the United States and to Moscow, Russia. || Townes appears again in the Las Vegas US Open during 1966, not as a chess player but as a journalist and photographer for both Chess Review and Lexington Herald-Leader."
ORGANIZATION:christian_crusade-36689e,Christian Crusade,Christian Crusade,Christian Crusade,2,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,"Benny, on the Christian Crusade organization || Crawford Walker of Christian Crusade gets in touch with Beth about supporting her transport to the Moscow Invitational, in the USSR, to play against Borgov once more."
ORGANIZATION:christian_crusade-36689e,Christian Crusade,Christian Crusade,Christian Crusade,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"When Christian Crusade requested she make a public statement against communism and, supposedly, thus atheism, Harmon declared that she was a chess player before she was Christian, proclaiming their request as ""fucking nonsense."""
ORGANIZATION:christian_crusade-36689e,Christian Crusade,Christian Crusade,Christian Crusade,5,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Afterward, Beth meets with Christian Crusade regarding them sending her to Moscow: || Christian Crusade || Look, I have no intention of saying anything like this.- Christian Crusade Why not?- Beth - — Christian Crusade angered that Beth won't make a statement against atheism in the USSR Because it's fucking nonsense?"
ORGANIZATION:cornell_university-f32aeb,Cornell University,Cornell University,Cornell University,2,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alice_Harmon,Alice Harmon,,"Little is known about Alice's upbringing, save that she came from a wealthy family. Alice attended Cornell University and received a PhD in mathematics. || She became a professor at Cornell University, and later married a wealthy man named Paul."
ORGANIZATION:cornell_university-f32aeb,Cornell University,Cornell University,Cornell University,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"In the flashback, Alice rounds up personal belongings that supposedly share a connection to Paul and her past, including the dissertation she wrote to obtain her Ph.D. in mathematics at Cornell University."
ORGANIZATION:corvair-9dc263,Corvair,Corvair,Corvair,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"Jolene, on her ""radical"" friends disapproving of her dating a white person The next day they both drive back to Methuen Home in Jolene's Corvair coupe, a gift from a rich white partner at the firm she works for who wants to marry her."
ORGANIZATION:duncan_high_school-10af2d,Duncan High School,Duncan High School,Duncan High School,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Some time in the future, Harmon's etiquette class attendance at the orphanage is interrupted when Mr. Ganz requests her presence at Duncan High School to play a simultaneous match against twelve members of the school's chess club."
ORGANIZATION:duncan_high_school-10af2d,Duncan High School,Duncan High School,Duncan High School,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Mr._Shaibel,William Shaibel,,"Mr. Shaibel eventually contacted Mr. Ganz from Duncan High School, who coaches the chess team there."
ORGANIZATION:duncan_high_school-10af2d,Duncan High School,Duncan High School,Duncan High School,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Shaibel,William Shaibel,,"Mr. Shaibel eventually contacted Mr. Ganz from Duncan High School, who coaches the chess team there."
ORGANIZATION:duncan_high_school-10af2d,Duncan High School,Duncan High School,Duncan High School,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/William_Shaibel,William Shaibel,,"Mr. Shaibel eventually contacted Mr. Ganz from Duncan High School, who coaches the chess team there."
ORGANIZATION:e_townes-116bb0,E. Townes,E. Townes,E. Townes,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon, E. vs. Packer, A. Harmon, E. vs. Cooke Unknown vs. Harmon, E. Unknown vs. Harmon, E. Townes, D.L. vs. Harmon, E. Sizemore vs. Harmon, E. Harmon, E. vs. Beltik, H. Results:"
ORGANIZATION:fide-20e316,FIDE,FIDE,FIDE,7,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"If Diedrich is also a Grandmaster from Austria, or if Georgi Girev is a Grandmaster of Russia, then this tournament may qualify as one of FIDE's International Master or Grandmaster norms. || These were supposedly FIDE International Masters and Grandmasters. || Thus, this may qualify as Harmon's third norm towards earning a FIDE title herself, fulfilling one of her character arcs."
ORGANIZATION:fairfield_high-2a8e25,Fairfield High,Fairfield High,Fairfield High,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,"Elizabeth Harmon, a student at Fairfield High, showed a mastery of the game unequaled by any female, according to Harry Beltik, whom Miss Harmon defeated for the state crown."
ORGANIZATION:fairfield_high_school-0b3977,Fairfield High School,Fairfield High School,Fairfield High School|Fairfield High School's,2,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Harmon graduates from Fairfield High School with the Class of 1966 and receives a Bulova watch from her mother. || Fairfield High School's chess club was founded in her name, although whether it is named after her as an alumni is unspecified."
ORGANIZATION:gm_marenco-554fb3,GM Marenco,GM Marenco,GM Marenco,1,ORG,ORGANIZATION,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"GM Marenco, O. vs. Harmon, E. Harmon, E. vs. Unknown Unknown vs. Harmon, E. Harmon, E. vs. Diedrich Girev, G. vs. Harmon, E. GM Borgov, V. vs Harmon, E. Results:"
